Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       7/77          std::deque<int, std::allocator<int> >::_M_pop_back_aux() [144]
                0.00    0.00      14/77          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [133]
                0.00    0.00      38/77          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [121]
[94]     0.0    0.00    0.00      77         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [94]
                0.00    0.00      77/91          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [93]
-----------------------------------------------
                0.00    0.00      14/56          std::deque<int, std::allocator<int> >::max_size() const [131]
                0.00    0.00      42/56          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [98]
[95]     0.0    0.00    0.00      56         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [95]
-----------------------------------------------
                0.00    0.00      42/42          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [99]
[96]     0.0    0.00    0.00      42         __gnu_cxx::new_allocator<int*>::new_allocator() [96]
-----------------------------------------------
                0.00    0.00      42/42          std::allocator<int*>::~allocator() [100]
[97]     0.0    0.00    0.00      42         __gnu_cxx::new_allocator<int*>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [112]
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [111]
[98]     0.0    0.00    0.00      42         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [98]
                0.00    0.00      42/56          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [95]
                0.00    0.00      42/42          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [99]
-----------------------------------------------
                0.00    0.00      42/42          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [98]
[99]     0.0    0.00    0.00      42         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [99]
                0.00    0.00      42/42          __gnu_cxx::new_allocator<int*>::new_allocator() [96]
-----------------------------------------------
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [112]
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [111]
[100]    0.0    0.00    0.00      42         std::allocator<int*>::~allocator() [100]
                0.00    0.00      42/42          __gnu_cxx::new_allocator<int*>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00      38/38          std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [119]
[101]    0.0    0.00    0.00      38         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [101]
-----------------------------------------------
                0.00    0.00      18/37          printSCCs(Graph const&) [219]
                0.00    0.00      19/37          std::deque<int, std::allocator<int> >::~deque() [126]
[102]    0.0    0.00    0.00      37         std::deque<int, std::allocator<int> >::begin() [102]
                0.00    0.00      37/1074        std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [81]
-----------------------------------------------
                0.00    0.00      14/33          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [133]
                0.00    0.00      19/33          std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [118]
[103]    0.0    0.00    0.00      33         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [103]
                0.00    0.00      33/195         std::__deque_buf_size(unsigned long) [92]
                0.00    0.00      33/2037        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [41]
-----------------------------------------------
                0.00    0.00       7/33          std::deque<int, std::allocator<int> >::_M_pop_back_aux() [144]
                0.00    0.00      26/33          std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [120]
[104]    0.0    0.00    0.00      33         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [104]
                0.00    0.00      33/195         std::__deque_buf_size(unsigned long) [92]
                0.00    0.00      33/2037        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [40]
-----------------------------------------------
                0.00    0.00       2/23          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [175]
                0.00    0.00       2/23          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [192]
                0.00    0.00      19/23          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [121]
[105]    0.0    0.00    0.00      23         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [105]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [113]
[106]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [106]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [114]
[107]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [107]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int*>::_M_max_size() const [109]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator<int>::allocator() [110]
[108]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<int>::new_allocator() [108]
-----------------------------------------------
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [107]
[109]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<int*>::_M_max_size() const [109]
-----------------------------------------------
                0.00    0.00       2/21          Graph::Graph(int) [166]
                0.00    0.00      19/21          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [116]
[110]    0.0    0.00    0.00      21         std::allocator<int>::allocator() [110]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int>::new_allocator() [108]
-----------------------------------------------
                0.00    0.00       2/21          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [192]
                0.00    0.00      19/21          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [121]
[111]    0.0    0.00    0.00      21         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [111]
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [98]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [114]
                0.00    0.00      21/42          std::allocator<int*>::~allocator() [100]
-----------------------------------------------
                0.00    0.00       2/21          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [192]
                0.00    0.00      19/21          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [123]
[112]    0.0    0.00    0.00      21         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [112]
                0.00    0.00      21/42          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [98]
                0.00    0.00      21/42          std::allocator<int*>::~allocator() [100]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [113]
-----------------------------------------------
                0.00    0.00      21/21          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [112]
[113]    0.0    0.00    0.00      21         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [113]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [106]
-----------------------------------------------
                0.00    0.00      21/21          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [111]
[114]    0.0    0.00    0.00      21         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [114]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [107]
-----------------------------------------------
                0.00    0.00       2/20          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [199]
                0.00    0.00       4/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [156]
                0.00    0.00      14/20          std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [132]
[115]    0.0    0.00    0.00      20         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [115]
-----------------------------------------------
                0.00    0.00      19/19          std::_Deque_base<int, std::allocator<int> >::_Deque_base() [122]
